bbl,bldgclass,bldgclass_letter,borough,counts,lng,lat
3063020006,A1,A,BK,103758,-74.01373334776656,40.61729600798365
3063070027,A1,A,BK,151610,-74.0153965924595,40.617483290227895
3063070030,A1,A,BK,151415,-74.01525390122578,40.61739856730789
3063080005,A1,A,BK,161104,-74.01440221292457,40.61664497922985
3076620064,A1,A,BK,145689,-73.94851453575886,40.618504424369135
3063200064,A1,A,BK,229588,-74.0166317634513,40.61696157540464
3063220019,A1,A,BK,142053,-74.01202551206309,40.61453582443156
3076640021,A1,A,BK,120177,-73.9468914229754,40.618005005051145
3076640023,A1,A,BK,121358,-73.94691817758172,40.61815215538591
3063370009,A1,A,BK,257831,-74.01758601107674,40.61697049360676
3063370025,A1,A,BK,269144,-74.01667189536077,40.61641756507612
3070850069,A1,A,BK,49587,-73.97551439263746,40.600618970043755
3070850076,A1,A,BK,43780,-73.97608961667335,40.60055654262901
3076790090,A1,A,BK,105918,-73.94871519530626,40.61456257903789
3076800027,A1,A,BK,116954,-73.94831387621144,40.615490072057
3076820054,A1,A,BK,100957,-73.94619134411,40.61684563877725
3064590058,A1,A,BK,232367,-74.01570872953323,40.605836118276294
3076880076,A1,A,BK,74198,-73.94657036769955,40.613251603328166
3076890079,A1,A,BK,79608,-73.94584353422783,40.614393133197865
3076890084,A1,A,BK,77436,-73.94580786141941,40.614196932751504
3061290095,A1,A,BK,156173,-74.03552497461475,40.614923766223214
3065570019,A1,A,BK,30559,-73.97669159531559,40.613501312987175
3066300058,A1,A,BK,32664,-73.97537616050481,40.60707574836915
3066450013,A1,A,BK,28451,-73.98417396688326,40.60481052503399
3067520086,A1,A,BK,97528,-73.96007698479043,40.61474540218108
3066740071,A1,A,BK,29723,-73.97939381055397,40.60258543360833
3066770048,A1,A,BK,39195,-73.97625906251339,40.60184522283346
3066770075,A1,A,BK,30507,-73.97653106767766,40.60329888977688
3066870023,A1,A,BK,129630,-73.96466985887551,40.63098098911667
3066870037,A1,A,BK,130614,-73.96452270854073,40.63021402373548
3066880069,A1,A,BK,139067,-73.96410355304168,40.631034498329306
3066880081,A1,A,BK,138440,-73.96423286697225,40.6317256589926
3066890008,A1,A,BK,151706,-73.96343468788369,40.63202887786424
3066890025,A1,A,BK,166475,-73.96207912116344,40.63215819179478
3066890033,A1,A,BK,166279,-73.96146376521806,40.632225078310576
3066890061,A1,A,BK,167777,-73.96202115284974,40.63185497292315
3066890065,A1,A,BK,166406,-73.96232883082243,40.63182375921578
3066890067,A1,A,BK,166902,-73.96246260385402,40.63180592281156
3066900001,A1,A,BK,155269,-73.96311363260784,40.63084275698401
3066900003,A1,A,BK,154396,-73.9631359281131,40.63096315271246
3066910019,A1,A,BK,168951,-73.96236896273192,40.63053507901134
3066910021,A1,A,BK,171044,-73.9622262714982,40.63055291541554
3066910023,A1,A,BK,173515,-73.9620924984666,40.630566292718704
3066910027,A1,A,BK,177669,-73.96174914768548,40.630601965527134
3066910079,A1,A,BK,159340,-73.962877300252,40.63008025070388
3066930034,A1,A,BK,170389,-73.95952405625981,40.63224737381586
3066930056,A1,A,BK,168531,-73.9591316553671,40.63208684617793
3066930065,A1,A,BK,167867,-73.95905139154814,40.631663231577846
3066930071,A1,A,BK,164692,-73.95897112772919,40.63125299428093
3066930080,A1,A,BK,161211,-73.95889532301128,40.630847216085066
3066940010,A1,A,BK,151602,-73.95825767156063,40.6307089839524
3066940024,A1,A,BK,157942,-73.95837806728908,40.63150270393993
3008210009,A1,A,BK,49095,-74.01910656453596,40.64661459741006
3066940027,A1,A,BK,159198,-73.9584048218954,40.631649854274684
3066980056,A1,A,BK,136997,-73.96258745868352,40.628015686916136
3066980057,A1,A,BK,137779,-73.96259637688564,40.628069196128784
3067010006,A1,A,BK,138351,-73.95957756547246,40.62806027792667
3067030025,A1,A,BK,135179,-73.95794999358796,40.62911262577528
3067020001,A1,A,BK,135146,-73.95830226257115,40.62820296916038
3077010054,A1,A,BK,71010,-73.94325725561684,40.61216358267113
3067020011,A1,A,BK,136914,-73.9587972227881,40.628354578596195
3067020017,A1,A,BK,141906,-73.9588641093039,40.62871130668047
3067020019,A1,A,BK,143069,-73.95888194570811,40.62882724330785
3067020035,A1,A,BK,154575,-73.95904247334605,40.6296566361038
3067030007,A1,A,BK,130192,-73.95760664280684,40.62828323297934
3067030009,A1,A,BK,131483,-73.95775379314159,40.628265396575124
3067030027,A1,A,BK,137029,-73.95797228909319,40.62921964420056
3067070025,A1,A,BK,123544,-73.96190521622236,40.626388115031624
3067070030,A1,A,BK,122753,-73.96186062521181,40.62615624177685
3067110040,A1,A,BK,136078,-73.95864561335229,40.62759207231606
3067120026,A1,A,BK,138970,-73.95745503337102,40.62644608334532
3067190060,A1,A,BK,128536,-73.9589889641334,40.624332469445996
3067190062,A1,A,BK,128152,-73.95896666862814,40.624225451020706
3067200010,A1,A,BK,120834,-73.95788310707215,40.62356996316584
3067200012,A1,A,BK,121843,-73.9579054025774,40.62368589979323
3067200016,A1,A,BK,123254,-73.95794107538583,40.62390439574486
3067200057,A1,A,BK,126537,-73.95775379314159,40.62479621595554
3067200067,A1,A,BK,123846,-73.95763785651421,40.624176400909114
3067210012,A1,A,BK,120371,-73.9569288594467,40.623672522490075
3067210013,A1,A,BK,119931,-73.95694669585092,40.623784000016414
3067210045,A1,A,BK,126060,-73.95706709157936,40.62540265369881
3067220036,A1,A,BK,76806,-73.96367102023952,40.62070276118848
3067280049,A1,A,BK,98439,-73.95832455807644,40.620849911523244
3067290049,A1,A,BK,117760,-73.95729450573309,40.622941229917295
3067290051,A1,A,BK,117796,-73.95736139224888,40.62273611126884
3077110015,A1,A,BK,72456,-73.94112580531329,40.60982701371913
3077110017,A1,A,BK,72429,-73.94126849654701,40.60996078675073
3078750076,A1,A,BK,48615,-73.92622348959267,40.61952555851037
3067430074,A1,A,BK,74499,-73.96050059939051,40.616988330010955
3067450063,A1,A,BK,88441,-73.9584717084112,40.61632838305505
3067460043,A1,A,BK,101225,-73.95709384618569,40.61632392395399
3067510064,A1,A,BK,96527,-73.96077260455478,40.61345226287558
3067520012,A1,A,BK,94361,-73.95978714322196,40.61517793498327
3067560050,A1,A,BK,107242,-73.95560004733278,40.61355036309876
3067560057,A1,A,BK,106141,-73.95611284395393,40.61349239478506
3067570079,A1,A,BK,120748,-73.95515859632849,40.61455811993683
3067580028,A1,A,BK,76811,-73.96188737981814,40.61130743526887
3067590044,A1,A,BK,71682,-73.96080827736318,40.61054492898872
3067670050,A1,A,BK,70799,-73.95303606422705,40.6112851397636
3050080024,A1,A,BK,85083,-73.94467970885289,40.63536874455326
3067680029,A1,A,BK,81823,-73.95215762131953,40.612386537723815
3067680030,A1,A,BK,80635,-73.95214870311742,40.61233302851117
3067680036,A1,A,BK,75686,-73.95207735750056,40.61198075952794
3067680037,A1,A,BK,75373,-73.9520639801974,40.611909413911086
3067680042,A1,A,BK,71295,-73.95202384828794,40.6116775406563
3067680088,A1,A,BK,92377,-73.9526570406375,40.61309107569025
3067680090,A1,A,BK,93815,-73.95267487704172,40.613157962206046
3067680091,A1,A,BK,94748,-73.95268379524383,40.613215930519736
3067690091,A1,A,BK,96120,-73.95176076132577,40.61333186714714
3067690092,A1,A,BK,96883,-73.95177413862892,40.61340767186505
3067690093,A1,A,BK,98018,-73.95179197503313,40.613474558380844
3067730039,A1,A,BK,75969,-73.94739530139444,40.61262287007964
3067730041,A1,A,BK,74975,-73.94738192409127,40.61253814715962
3059160043,A1,A,BK,124580,-74.03038363110012,40.633161489531815
3067840043,A1,A,BK,58222,-73.95177413862892,40.60921165777375
3067860035,A1,A,BK,68460,-73.9497363294475,40.60963527237382
3067860039,A1,A,BK,68801,-73.9496605247296,40.60944353102853
3067870030,A1,A,BK,73998,-73.94885342743893,40.609978623154944
3067900043,A1,A,BK,69611,-73.94638308545531,40.610295219329736
3067910046,A1,A,BK,73009,-73.9454734288404,40.61053155168557
3068090012,A1,A,BK,75951,-73.94671751803432,40.60902437552951
3068090051,A1,A,BK,76156,-73.94651239938585,40.60728086701761
3068110083,A1,A,BK,71510,-73.94517020996877,40.60891289800317
3068110087,A1,A,BK,71585,-73.94522371918141,40.60918936226848
3068120001,A1,A,BK,71289,-73.94446121290126,40.609510417544335
3068120004,A1,A,BK,70104,-73.94426501245492,40.609532713049596
3068210075,A1,A,BK,57798,-73.95733909674362,40.605069152895105
3079060029,A1,A,BK,76861,-73.92178222494344,40.64634705134685
3068280029,A1,A,BK,63917,-73.94987456158016,40.605332239857255
3068280033,A1,A,BK,61812,-73.94982997056962,40.605078071097196
3049570024,A1,A,BK,168216,-73.93846372198439,40.64277977050409
3068280061,A1,A,BK,60854,-73.95020007595706,40.60511374390563
3068290023,A1,A,BK,64114,-73.94900057777367,40.60571572254785
3068290030,A1,A,BK,63890,-73.94892031395473,40.60530994435199
3068300017,A1,A,BK,69469,-73.94813551216932,40.606148255350035
3068300054,A1,A,BK,62582,-73.94827820340302,40.60496659357087
3068300058,A1,A,BK,63536,-73.9483094171104,40.605127121208795
3068310036,A1,A,BK,62008,-73.9469493912891,40.605238598735134
3068300077,A1,A,BK,67993,-73.94850561755675,40.606166091754254
3068320035,A1,A,BK,59948,-73.94602635737104,40.605350076261466
3068320080,A1,A,BK,72132,-73.94661049960904,40.60654957444484
3068320081,A1,A,BK,72458,-73.94661941781114,40.60660308365749
3055140025,A1,A,BK,85119,-73.98127555119852,40.61907518930396
3068400042,A1,A,BK,80546,-73.9403588399321,40.60692859803438
3068400047,A1,A,BK,79955,-73.9406174677932,40.60715601218811
3068470026,A1,A,BK,19547,-73.98690293672797,40.60354859943587
3068500002,A1,A,BK,16934,-73.98651945403738,40.60168469519553
3068500008,A1,A,BK,16987,-73.98636784460156,40.601323508010196
3068500010,A1,A,BK,16670,-73.98647932212789,40.601497412951296
3077020063,A1,A,BK,70242,-73.94231192619351,40.61243112873433
3070850099,A1,A,BK,58444,-73.9747563454584,40.60099353453225
3070850108,A1,A,BK,55557,-73.97493470950052,40.60056546083112
3070860012,A1,A,BK,65190,-73.9737396704182,40.60135026261653
3070860072,A1,A,BK,62258,-73.97423463063514,40.60037817858688
3070860073,A1,A,BK,62447,-73.97422571243303,40.60043614690057
3070860085,A1,A,BK,63210,-73.97415436681617,40.60096232082488
3070940070,A1,A,BK,21105,-73.98311270083254,40.59724788964736
3076010040,A1,A,BK,112793,-73.94036329903315,40.629505026667985
3076010041,A1,A,BK,112817,-73.94026965791103,40.62950948576903
3076020074,A1,A,BK,120433,-73.95535479677484,40.624247746525974
3076020078,A1,A,BK,120501,-73.95530574666326,40.62398020046276
3076030011,A1,A,BK,120275,-73.95470376802103,40.62392223214907
3076030015,A1,A,BK,119564,-73.95475281813262,40.62416302360595
3076030059,A1,A,BK,110947,-73.95456107678733,40.625086057524015
3076040023,A1,A,BK,111179,-73.95390112983142,40.62466690202499
3084880035,A1,A,BK,48314,-73.92825238057199,40.61627041474136
3076050014,A1,A,BK,105886,-73.95288891389228,40.62432355124388
3076050016,A1,A,BK,104679,-73.95290675029649,40.6244261105681
3076070051,A1,A,BK,92941,-73.95086002291296,40.62589315481469
3076070054,A1,A,BK,94006,-73.95084218650875,40.62578613638941
3076070057,A1,A,BK,95130,-73.95081989100349,40.625674658863076
3076070063,A1,A,BK,96209,-73.95077529999296,40.62546062201252
3076090044,A1,A,BK,81104,-73.94929041934215,40.62626771930318
3076110008,A1,A,BK,91963,-73.94717234634177,40.62454204719549
3076120061,A1,A,BK,71316,-73.94598622546155,40.62587531841047
3081440019,A1,A,BK,88216,-73.90724555550919,40.64620436011314
3076210019,A1,A,BK,121555,-73.95433812173465,40.62196022768556
3076210029,A1,A,BK,125428,-73.95444068105888,40.62250869711513
3076240051,A1,A,BK,114643,-73.95139957414044,40.62340051732581
3076270005,A1,A,BK,123164,-73.94836292632304,40.621986982291865
3076300057,A1,A,BK,99948,-73.94557598816463,40.6236992770964
3076310043,A1,A,BK,89020,-73.94504981424032,40.62428787843545
3076330001,A1,A,BK,93307,-73.94240110821458,40.62263801104567
3076340077,A1,A,BK,93816,-73.94165643833865,40.623079462049965
3076370016,A1,A,BK,94705,-73.939181637254,40.62342727193214
3076390079,A1,A,BK,124651,-73.95344630152397,40.619177748628196
3076400017,A1,A,BK,128181,-73.95291120939756,40.619436376489304
3076400020,A1,A,BK,126207,-73.95294242310493,40.61961028143038
3076400035,A1,A,BK,126920,-73.9530984916418,40.62047980613581
3076420036,A1,A,BK,139226,-73.95127026020988,40.62077856590639
3076420039,A1,A,BK,136959,-73.95130593301832,40.62096584815063
3076440022,A1,A,BK,140223,-73.94920123732108,40.62026576928525
3076420076,A1,A,BK,151085,-73.95069503617398,40.61966379064304
3076430011,A1,A,BK,152184,-73.95002171191491,40.61954339491458
3076430013,A1,A,BK,150575,-73.95004400742019,40.61965041333987
3076430015,A1,A,BK,149695,-73.95007076202651,40.61980202277569
3076440032,A1,A,BK,137182,-73.94929933754426,40.62077410680534
3076430045,A1,A,BK,134268,-73.95016886224968,40.62127352612333
3076430046,A1,A,BK,133443,-73.95007522112756,40.62128244432543
3076440051,A1,A,BK,131370,-73.94902733238,40.62123339421384
3076440052,A1,A,BK,132256,-73.94901841417789,40.62116650769804
3076440055,A1,A,BK,134107,-73.94899165957158,40.621028275565386
3076450040,A1,A,BK,130336,-73.94846548564726,40.62129582162859
3076460002,A1,A,BK,128044,-73.94683791376276,40.61970838165356
3076460006,A1,A,BK,132103,-73.94722139645336,40.61966824974409
3076460015,A1,A,BK,131674,-73.94727044656494,40.61998484591888
3076460027,A1,A,BK,130147,-73.94740421959656,40.620680465683215
3076460032,A1,A,BK,128398,-73.94744881060709,40.620907879836935
3076460034,A1,A,BK,127615,-73.94747556521341,40.62106394837381
3076460061,A1,A,BK,125075,-73.94706086881543,40.620845452422195
3076460070,A1,A,BK,126542,-73.94697614589542,40.62039954231684
3076460072,A1,A,BK,126474,-73.94696276859224,40.62031927849788
3076470009,A1,A,BK,122967,-73.94640984006163,40.619744054462
3081820065,A1,A,BK,108124,-73.9030896733274,40.64290908443464
3081830005,A1,A,BK,110482,-73.90194814345772,40.64314095768942
3076470019,A1,A,BK,121394,-73.94639200365741,40.62043075602421
3076470026,A1,A,BK,120688,-73.94645889017322,40.62076072950217
3076490024,A1,A,BK,107783,-73.944438917396,40.6208543706243
3015930010,A1,A,BK,63547,-73.93424095328677,40.695468508551606
3076500024,A1,A,BK,103084,-73.94352034257899,40.620974766352745
3076500027,A1,A,BK,102079,-73.94355155628637,40.62113529399066
3076500028,A1,A,BK,101387,-73.94356939269058,40.62122001691068
3076500030,A1,A,BK,100987,-73.9435872290948,40.62130028072964
3076510047,A1,A,BK,96318,-73.94246353562933,40.62212521442453
3076510057,A1,A,BK,97507,-73.94233422169877,40.621639172409715
3076570052,A1,A,BK,128535,-73.95327239658289,40.618321601225944
3076570054,A1,A,BK,129663,-73.95326347838078,40.618201205497506
3076570058,A1,A,BK,132622,-73.95321888737024,40.61798270954587
3076570060,A1,A,BK,133870,-73.95320105096604,40.6178756911206
3076570064,A1,A,BK,136534,-73.95316091905653,40.61765719516898
3076580056,A1,A,BK,136655,-73.95235828086693,40.618410783247
3076590009,A1,A,BK,141912,-73.95147537885835,40.61680996596882
3076590019,A1,A,BK,144493,-73.95158239728363,40.61738964910578
3076590053,A1,A,BK,145854,-73.95142632874675,40.61850888347018
3081990023,A1,A,BK,111591,-73.90418661218655,40.64004188245728
3076600056,A1,A,BK,153807,-73.950445326515,40.61830822392278
3076600074,A1,A,BK,153460,-73.95025804427074,40.617336139893126
3076600080,A1,A,BK,147279,-73.95019561685599,40.61697941180886
3076610031,A1,A,BK,154774,-73.94979429776119,40.61838848774173
3076620034,A1,A,BK,147719,-73.94884005013576,40.61833943763015
3076620038,A1,A,BK,147889,-73.94887126384313,40.618504424369135
3076620046,A1,A,BK,147750,-73.94907638249158,40.61895479357553
3076620054,A1,A,BK,144210,-73.94860371777992,40.619008302788174
3076630010,A1,A,BK,127639,-73.94768960206396,40.617260335175224
3076640017,A1,A,BK,117371,-73.94684683196486,40.61777759089742
3076640024,A1,A,BK,122395,-73.94693155488488,40.618227960103816
3076640034,A1,A,BK,127741,-73.947025196007,40.6187184612197
3076650017,A1,A,BK,108315,-73.94591042074363,40.617822181907954
3076650018,A1,A,BK,109469,-73.94592825714786,40.61788906842376
3076650020,A1,A,BK,111219,-73.94595055265312,40.61802284145535
3076670029,A1,A,BK,96552,-73.94402422099803,40.618598065491256
3076670059,A1,A,BK,98385,-73.94372992032851,40.619012761889216
3076670065,A1,A,BK,96441,-73.94368087021692,40.61875413402812
3076670067,A1,A,BK,95232,-73.94366303381271,40.61866941110811
3076670069,A1,A,BK,93910,-73.94364965650955,40.618580229087044
3076670070,A1,A,BK,92669,-73.94363182010534,40.61849104706597
3076680051,A1,A,BK,96074,-73.9428693138252,40.61946759019668
3076680052,A1,A,BK,95569,-73.94285593652204,40.61939178547877
3076680054,A1,A,BK,94449,-73.94282918191571,40.619253553346105
3076680055,A1,A,BK,94244,-73.94281580461255,40.61918220772925
3076700043,A1,A,BK,86708,-73.940934063968,40.6193026034577
3076700045,A1,A,BK,86110,-73.94092068666484,40.619191125931366
3076760085,A1,A,BK,110658,-73.95147537885835,40.614567038138944
3076040011,A1,A,BK,114969,-73.95377627500191,40.62401587327119
3076040019,A1,A,BK,112075,-73.95385653882089,40.62444840607337
3076040021,A1,A,BK,111838,-73.95387883432615,40.6245598835997
3076710063,A1,A,BK,87838,-73.93987725701832,40.61908856660714
3076750055,A1,A,BK,133736,-73.95333482399764,40.61605637789079
3076750108,A1,A,BK,103571,-73.95249205389852,40.61392492758725
3089070526,A1,A,BK,233291,-73.9213853649497,40.588980716294266
3078110047,A1,A,BK,94537,-73.93701451414202,40.62490769348188
3084130048,A1,A,BK,136130,-73.90733473753028,40.62159904050022
3072980088,A1,A,BK,58715,-73.9531386235513,40.60359319044641
3073030008,A1,A,BK,56802,-73.94777878408503,40.60427097380654
3073050015,A1,A,BK,49728,-73.94579894321731,40.60415503717914
3073270021,A1,A,BK,43144,-73.94906300518844,40.601024748239624
3089320644,A1,A,BK,129436,-73.92688789564964,40.59237409219594
3089320636,A1,A,BK,145329,-73.92689681385176,40.59273527938126
3070170105,A1,A,BK,57453,-73.98866874074513,40.57641942862671
3073720071,A1,A,BK,47128,-73.95926988749979,40.59531263979016
3073730028,A1,A,BK,52111,-73.95789202527426,40.59519670316277
3077030042,A1,A,BK,63976,-73.94212910305032,40.6136796770293
3074690055,A1,A,BK,62906,-73.94499184592664,40.587656363281404
3074730059,A1,A,BK,53886,-73.94123282373857,40.58807551878042
3078310068,A1,A,BK,66809,-73.92581325229577,40.62450637438707
3075720012,A1,A,BK,81222,-73.95090907302456,40.62926869431215
3053580017,A1,A,BK,114755,-73.9729058185212,40.64289124803043
3075880009,A1,A,BK,92956,-73.95242070828168,40.626410410536884
3078440037,A1,A,BK,73250,-73.93091892300195,40.62291893441204
